WHO_REGION,COUNTRY_NAME,COUNTRY_CODE,ISO_YEAR,ISO_WEEK,ISO_START_DATE,SEX,AGEGROUP,AGEGROUP_NUM,DAILY_CASES,DAILY_CASES_DEATHS,DETAILED_CASES,DETAILED_CASES_DEATHS,DETAILED_CASES_CONFIRMED,DETAILED_CASES_DEATHS_CONFIRMED,DETAILED_CASES_PROBABLE,DETAILED_CASES_DEATHS_PROBABLE,DETAILED_CASES_HOSPITALISED,DETAILED_CASES_HW,DETAILED_CASES_DEATHS_HW,DETAILED_CASES_DISCHARGED,PERSONS_TESTED,PERSONS_TESTED_PCR,DAILY_DS,DETAILED_CASES_DS,DETAILED_CASES_DEATHS_DS,DETAILED_CASES_HOSPITALISED_DS,DETAILED_CASES_HW_DS,TEST_DS,LASTUPDATED_UTC,,ra,sum,sum_d
WPR,Japan,JPN,2021,24,2021-06-13T16:00:00.000Z,All,All,0,10178,367,,,,,,,,,,,401555,401555,DAILY,,,,,OWID,2021-06-22T04:44:41.000Z,,1.027412065,784000,35899
WPR,Japan,JPN,2021,25,2021-06-20T16:00:00.000Z,All,All,0,10457,257,,,,,,,,,,,388168,388168,DAILY,,,,,OWID,2021-06-29T20:26:04.000Z,,1.044180931,794457,36156
WPR,Japan,JPN,2021,26,2021-06-27T16:00:00.000Z,All,All,0,10919,185,,,,,,,,,,,391434,391434,DAILY,,,,,OWID,2021-07-07T05:58:42.000Z,,1.219342431,805376,36341
WPR,Japan,JPN,2021,27,2021-07-04T16:00:00.000Z,All,All,0,13314,106,,,,,,,,,,,381260,381260,DAILY,,,,,OWID,2021-07-14T20:26:06.000Z,,1.48280006,818690,36447
WPR,Japan,JPN,2021,28,2021-07-11T16:00:00.000Z,All,All,0,19742,92,,,,,,,,,,,445550,445550,DAILY,,,,,OWID,2021-07-20T20:26:19.000Z,,1.379495492,838432,36539
WPR,Japan,JPN,2021,29,2021-07-18T16:00:00.000Z,All,All,0,27234,84,,,,,,,,,,,341774,341774,DAILY,,,,,OWID,2021-07-27T20:24:24.000Z,,2.208893295,865666,36623
WPR,Japan,JPN,2021,30,2021-07-25T16:00:00.000Z,All,All,0,60157,68,,,,,,,,,,,576003,576003,DAILY,,,,,OWID,2021-08-03T20:23:46.000Z,,1.51201024,925823,36691
WPR,Japan,JPN,2021,31,2021-08-01T16:00:00.000Z,All,All,0,90958,81,,,,,,,,,,,629711,629711,DAILY,,,,,OWID,2021-08-11T05:29:23.000Z,,1.2269509,1016781,36772
WPR,Japan,JPN,2021,32,2021-08-08T16:00:00.000Z,All,All,0,111601,127,,,,,,,,,,,673518,673518,DAILY,,,,,OWID,2021-08-17T20:32:56.000Z,,1.335624233,1128382,36899
WPR,Japan,JPN,2021,33,2021-08-15T16:00:00.000Z,All,All,0,149057,196,,,,,,,,,,,783936,783936,DAILY,,,,,OWID,2021-08-27T20:21:40.000Z,,1.052825429,1277439,37095
WPR,Japan,JPN,2021,34,2021-08-22T16:00:00.000Z,All,All,0,156931,300,,,,,,,,,,,922350,922350,DAILY,,,,,OWID,2021-09-01T20:20:49.000Z,,0.781413487,1434370,37395
WPR,Japan,JPN,2021,35,2021-08-29T16:00:00.000Z,All,All,0,122628,417,,,,,,,,,,,895570,895570,DAILY,,,,,OWID,2021-09-09T20:20:54.000Z,,0.612364224,1556998,37812
WPR,Japan,JPN,2021,36,2021-09-05T16:00:00.000Z,All,All,0,75093,429,,,,,,,,,,,766559,766559,DAILY,,,,,OWID,2021-09-15T20:42:22.000Z,,0.546695431,1632091,38241
WPR,Japan,JPN,2021,37,2021-09-12T16:00:00.000Z,All,All,0,41053,414,,,,,,,,,,,689803,689803,DAILY,,,,,OWID,2021-09-21T20:47:58.000Z,,0.468735537,1673144,38655
WPR,Japan,JPN,2021,38,2021-09-19T16:00:00.000Z,All,All,0,19243,297,,,,,,,,,,,471516,471516,DAILY,,,,,OWID,2021-09-28T21:00:09.000Z,,0.607805436,1692387,38952
WPR,Japan,JPN,2021,39,2021-09-26T16:00:00.000Z,All,All,0,11696,263,,,,,,,,,,,466526,466526,DAILY,,,,,OWID,2021-10-05T20:53:33.000Z,,0.539586183,1704083,39215
WPR,Japan,JPN,2021,40,2021-10-03T16:00:00.000Z,All,All,0,6311,211,,,,,,,,,,,394043,394043,DAILY,,,,,OWID,2021-10-12T20:56:31.000Z,,0.620186975,1710394,39426
WPR,Japan,JPN,2021,41,2021-10-10T16:00:00.000Z,All,All,0,3914,165,,,,,,,,,,,373756,373756,DAILY,,,,,OWID,2021-10-19T20:59:21.000Z,,0.609095554,1714308,39591
WPR,Japan,JPN,2021,42,2021-10-17T16:00:00.000Z,All,All,0,2384,99,,,,,,,,,,,309720,309720,DAILY,,,,,OWID,2021-11-02T08:06:50.000Z,,2.48238255,1716692,39690
WPR,Japan,JPN,2021,43,2021-10-24T16:00:00.000Z,All,All,0,5918,70,,,,,,,,,,,347211,347211,DAILY,,,,,OWID,2021-11-06T21:08:39.000Z,,0.24112876,1722610,39760
WPR,Japan,JPN,2021,44,2021-10-31T16:00:00.000Z,All,All,0,1427,48,,,,,,,,,,,299386,299386,DAILY,,,,,OWID,2021-11-10T20:54:30.000Z,,0.899088998,1724037,39808
WPR,Japan,JPN,2021,45,2021-11-07T16:00:00.000Z,All,All,0,1283,16,,,,,,,,,,,343644,343644,DAILY,,,,,OWID,2021-11-17T20:49:51.000Z,,0.789555729,1725320,39824
WPR,Japan,JPN,2021,46,2021-11-14T16:00:00.000Z,All,All,0,1013,22,,,,,,,,,,,311810,311810,DAILY,,,,,OWID,2021-11-24T20:56:19.000Z,,0.71964462,1726333,39846
WPR,Japan,JPN,2021,47,2021-11-21T16:00:00.000Z,All,All,0,729,11,,,,,,,,,,,295014,295014,DAILY,,,,,OWID,2021-12-01T20:41:04.000Z,,1.050754458,1727062,39857
WPR,Japan,JPN,2021,48,2021-11-28T16:00:00.000Z,All,All,0,766,6,,,,,,,,,,,302699,302699,DAILY,,,,,OWID,2021-12-07T20:38:25.000Z,,1.124020888,1727828,39863
WPR,Japan,JPN,2021,49,2021-12-05T16:00:00.000Z,All,All,0,861,9,,,,,,,,,,,312813,312813,DAILY,,,,,OWID,2021-12-17T20:46:48.000Z,,1.263646922,1728689,39872
WPR,Japan,JPN,2021,50,2021-12-12T16:00:00.000Z,All,All,0,1088,6,,,,,,,,,,,305011,305011,DAILY,,,,,OWID,2021-12-21T20:47:51.000Z,,1.597426471,1729777,39878
WPR,Japan,JPN,2021,51,2021-12-19T16:00:00.000Z,All,All,0,1738,8,,,,,,,,,,,299658,299658,DAILY,,,,,OWID,2021-12-28T20:38:30.000Z,,1.597813579,1731515,39886
WPR,Japan,JPN,2021,52,2021-12-26T16:00:00.000Z,All,All,0,2777,6,,,,,,,,,,,224205,224205,DAILY,,,,,OWID,2022-01-04T20:54:33.000Z,,8.342815988,1734292,39892
WPR,Japan,JPN,2022,1,2022-01-02T16:00:00.000Z,All,All,0,23168,9,,,,,,,,,,,431923,431923,DAILY,,,,,OWID,2022-01-11T20:46:29.000Z,,4.121978591,1757460,39901
WPR,Japan,JPN,2022,2,2022-01-09T16:00:00.000Z,All,All,0,95498,29,,,,,,,,,,,711180,711180,DAILY,,,,,OWID,2022-01-18T20:54:23.000Z,,2.809315378,1852958,39930
WPR,Japan,JPN,2022,3,2022-01-16T16:00:00.000Z,All,All,0,268284,59,,,,,,,,,,,1232927,1232927,DAILY,,,,,OWID,2022-01-25T20:43:16.000Z,,1.727102623,2121242,39989
WPR,Japan,JPN,2022,4,2022-01-23T16:00:00.000Z,All,All,0,463354,239,,,,,,,,,,,1541468,1541468,DAILY,,,,,OWID,2022-02-01T20:58:49.000Z,,1.344820591,2584596,40228
WPR,Japan,JPN,2022,5,2022-01-30T16:00:00.000Z,All,All,0,623128,528,,,,,,,,,,,1527253,1527253,DAILY,,,,,OWID,2022-02-08T20:54:20.000Z,,1.001784545,3207724,40756
WPR,Japan,JPN,2022,6,2022-02-06T16:00:00.000Z,All,All,0,624240,945,,,,,,,,,,,1351692,1351692,DAILY,,,,,OWID,2022-02-15T20:51:50.000Z,,0.929014482,3831964,41701
WPR,Japan,JPN,2022,7,2022-02-13T16:00:00.000Z,All,All,0,579928,1434,,,,,,,,,,,1294942,1294942,DAILY,,,,,OWID,2022-02-22T20:22:13.000Z,,0.816413417,4411892,43135
WPR,Japan,JPN,2022,8,2022-02-20T16:00:00.000Z,All,All,0,473461,1634,,,,,,,,,,,1160929,1160929,DAILY,,,,,OWID,2022-03-01T20:26:18.000Z,,0.956283622,4885353,44769
WPR,Japan,JPN,2022,9,2022-02-27T16:00:00.000Z,All,All,0,452763,1519,,,,,,,,,,,1130528,1130528,DAILY,,,,,OWID,2022-03-08T20:29:57.000Z,,0.844322526,5338116,46288
WPR,Japan,JPN,2022,10,2022-03-06T16:00:00.000Z,All,All,0,382278,1240,,,,,,,,,,,1051469,1051469,DAILY,,,,,OWID,2022-03-15T20:24:47.000Z,,0.893446654,5720394,47528
WPR,Japan,JPN,2022,11,2022-03-13T16:00:00.000Z,All,All,0,341545,1016,,,,,,,,,,,943207,943207,DAILY,,,,,OWID,2022-03-22T20:24:21.000Z,,0.797010643,6061939,48544
WPR,Japan,JPN,2022,12,2022-03-20T16:00:00.000Z,All,All,0,272215,654,,,,,,,,,,,796257,796257,DAILY,,,,,OWID,2022-03-29T20:27:12.000Z,,1.174391565,6334154,49198
WPR,Japan,JPN,2022,13,2022-03-27T16:00:00.000Z,All,All,0,319687,549,,,,,,,,,,,842551,842551,DAILY,,,,,OWID,2022-04-09T20:21:49.000Z,,1.056802435,6653841,49747
WPR,Japan,JPN,2022,14,2022-04-03T16:00:00.000Z,All,All,0,337846,398,,,,,,,,,,,909061,909061,DAILY,,,,,OWID,2022-04-12T20:23:37.000Z,,1.014263895,6991687,50145
WPR,Japan,JPN,2022,15,2022-04-10T16:00:00.000Z,All,All,0,342665,346,,,,,,,,,,,903247,903247,DAILY,,,,,OWID,2022-04-23T20:23:11.000Z,,0.838165555,7334352,50491
WPR,Japan,JPN,2022,16,2022-04-17T16:00:00.000Z,All,All,0,287210,292,,,,,,,,,,,992010,992010,DAILY,,,,,OWID,2022-04-26T20:24:18.000Z,,0.887664079,7621562,50783
WPR,Japan,JPN,2022,17,2022-04-24T16:00:00.000Z,All,All,0,254946,283,,,,,,,,,,,1990403,1990403,DAILY,,,,,OWID,2022-05-04T20:24:59.000Z,,0.714202223,7876508,51066
WPR,Japan,JPN,2022,18,2022-05-01T16:00:00.000Z,All,All,0,182083,218,,,,,,,,,,,668143,668143,DAILY,,,,,OWID,2022-05-13T20:23:39.000Z,,1.535673292,8058591,51284
WPR,Japan,JPN,2022,19,2022-05-08T16:00:00.000Z,All,All,0,279620,254,,,,,,,,,,,898128,898128,DAILY,,,,,OWID,2022-05-20T20:27:56.000Z,,0.891245261,8338211,51538
WPR,Japan,JPN,2022,20,2022-05-15T16:00:00.000Z,All,All,0,249210,253,,,,,,,,,,,864397,864397,DAILY,,,,,OWID,2022-05-24T20:26:08.000Z,,0.816038682,8587421,51791
WPR,Japan,JPN,2022,21,2022-05-22T16:00:00.000Z,All,All,0,203365,244,,,,,,,,,,,853006,853006,DAILY,,,,,OWID,2022-06-03T05:07:54.000Z,,0.601091633,8790786,52035
WPR,Japan,JPN,2022,22,2022-05-29T16:00:00.000Z,All,All,0,122241,199,,,,,,,,,,,851063,851063,DAILY,,,,,OWID,2022-06-09T20:31:02.000Z,,1.027290353,8913027,52234
WPR,Japan,JPN,2022,23,2022-06-05T16:00:00.000Z,All,All,0,125577,144,,,,,,,,,,,691560,691560,DAILY,,,,,OWID,2022-06-14T20:34:54.000Z,,0.728564944,9038604,52378
WPR,Japan,JPN,2022,24,2022-06-12T16:00:00.000Z,All,All,0,91491,144,,,,,,,,,,,1494904,1494904,DAILY,,,,,OWID,2022-06-21T20:27:34.000Z,,1.197057634,9130095,52522
WPR,Japan,JPN,2022,25,2022-06-19T16:00:00.000Z,All,All,0,109520,93,,,,,,,,,,,361291,361291,DAILY,,,,,OWID,2022-06-29T20:26:38.000Z,,1.245042001,9239615,52615
WPR,Japan,JPN,2022,26,2022-06-26T16:00:00.000Z,All,All,0,136357,192,,,,,,,,,,,,,DAILY,,,,,,2022-07-04T20:25:05.000Z,,0,9375972,52807
AMR,United States of America,USA,2020,1,2019-12-29T16:00:00.000Z,All,All,0,0,0,2769,102,2611,98,158,4,362,163,0,,,,DAILY,CRF,CRF,CRF,CRF,,2022-04-25T20:31:13.000Z,,,0,0
AMR,United States of America,USA,2020,2,2020-01-05T16:00:00.000Z,All,All,0,0,0,7179,39,6831,36,348,3,241,185,0,,,,DAILY,CRF,CRF,CRF,CRF,,2022-04-25T20:31:13.000Z,,,0,0
AMR,United States of America,USA,2020,3,2020-01-12T16:00:00.000Z,All,All,0,0,0,18,,16,,2,,,1,,,,,DAILY,CRF,,,CRF,,2022-04-25T20:31:13.000Z,,,0,0
AMR,United States of America,USA,2020,4,2020-01-19T16:00:00.000Z,All,All,0,7,0,15,,14,,1,,2,0,,,,,DAILY,CRF,,CRF,CRF,,2022-06-28T20:29:46.000Z,,0.285714286,0,0
AMR,United States of America,USA,2020,5,2020-01-26T16:00:00.000Z,All,All,0,2,0,33,,26,,7,,8,0,,,,,DAILY,CRF,,CRF,CRF,,2022-04-25T20:31:13.000Z,,5.5,7,0
AMR,United States of America,USA,2020,6,2020-02-02T16:00:00.000Z,All,All,0,11,0,8073,129,7767,125,306,4,465,264,1,,,,DAILY,CRF,CRF,CRF,CRF,,2022-06-28T20:29:46.000Z,,0.363636364,9,0
AMR,United States of America,USA,2020,7,2020-02-09T16:00:00.000Z,All,All,0,4,0,766,4,685,4,81,0,15,6,0,,,,DAILY,CRF,CRF,CRF,CRF,,2022-06-28T20:29:46.000Z,,4,20,0
AMR,United States of America,USA,2020,8,2020-02-16T16:00:00.000Z,All,All,0,16,0,59,3,53,3,6,0,5,0,,,,,DAILY,CRF,CRF,CRF,CRF,,2022-04-25T20:31:13.000Z,,2.0625,24,0
AMR,United States of America,USA,2020,9,2020-02-23T16:00:00.000Z,All,All,0,33,1,129,4,119,4,10,0,30,3,0,,348,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-06-28T20:29:46.000Z,,11.84848485,40,1
AMR,United States of America,USA,2020,10,2020-03-01T16:00:00.000Z,All,All,0,391,18,7307,146,7047,142,260,4,593,270,1,,8157,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,8.856777494,73,19
AMR,United States of America,USA,2020,11,2020-03-08T16:00:00.000Z,All,All,0,3463,50,6455,188,6269,187,186,1,1460,117,0,,58817,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-06-21T20:27:34.000Z,,7.936760035,464,69
AMR,United States of America,USA,2020,12,2020-03-15T16:00:00.000Z,All,All,0,27485,305,25348,1209,25211,1206,137,3,6315,399,1,,404306,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,3.452028379,3927,374
AMR,United States of America,USA,2020,13,2020-03-22T16:00:00.000Z,All,All,0,94879,1731,105586,7806,105452,7801,134,5,29341,510,1,,796333,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.856322263,31412,2105
AMR,United States of America,USA,2020,14,2020-03-29T16:00:00.000Z,All,All,0,176126,6640,174232,13165,174032,13158,200,7,41111,380,4,,1036429,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.244359152,126291,8745
AMR,United States of America,USA,2020,15,2020-04-05T16:00:00.000Z,All,All,0,219164,13889,219913,15296,219590,15295,323,1,41234,160,0,,1159696,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,0.897464912,302417,22634
AMR,United States of America,USA,2020,16,2020-04-12T16:00:00.000Z,All,All,0,196692,15899,203390,16721,203165,16664,225,57,35829,498,2,,1133910,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.044099404,521581,38533
AMR,United States of America,USA,2020,17,2020-04-19T16:00:00.000Z,All,All,0,205366,14926,202848,11407,202442,11404,406,3,27792,508,2,,1502212,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,0.962583875,718273,53459
AMR,United States of America,USA,2020,18,2020-04-26T16:00:00.000Z,All,All,0,197682,13610,180305,9621,179863,9619,442,2,19381,265,1,,1926340,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,0.921940288,923639,67069
AMR,United States of America,USA,2020,19,2020-05-03T16:00:00.000Z,All,All,0,182251,12757,159669,5712,159191,5699,478,13,14706,293,0,,2281356,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,0.932966074,1121321,79826
AMR,United States of America,USA,2020,20,2020-05-10T16:00:00.000Z,All,All,0,170034,10155,166403,4081,165800,4074,603,7,12835,220,0,,2759134,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,0.97695755,1303572,89981
AMR,United States of America,USA,2020,21,2020-05-17T16:00:00.000Z,All,All,0,166116,8556,155922,3518,155096,3516,826,2,11047,281,0,,2939977,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,0.883153941,1473606,98537
AMR,United States of America,USA,2020,22,2020-05-24T16:00:00.000Z,All,All,0,146706,6800,135325,2994,134893,2994,432,0,9565,217,1,,3256233,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.019324363,1639722,105337
AMR,United States of America,USA,2020,23,2020-05-31T16:00:00.000Z,All,All,0,149541,5982,137671,3027,137354,3006,317,21,10426,237,0,,3606913,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.013574872,1786428,111319
AMR,United States of America,USA,2020,24,2020-06-07T16:00:00.000Z,All,All,0,151571,5370,151809,2693,151557,2693,252,0,10387,109,0,,3815916,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.187133423,1935969,116689
AMR,United States of America,USA,2020,25,2020-06-14T16:00:00.000Z,All,All,0,179935,4454,195008,4341,194601,4340,407,1,12992,247,0,,4298529,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.433895573,2087540,121143
AMR,United States of America,USA,2020,26,2020-06-21T16:00:00.000Z,All,All,0,258008,6102,253733,5377,253377,5377,356,0,21368,306,0,,4858493,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.321959009,2267475,127245
AMR,United States of America,USA,2020,27,2020-06-28T16:00:00.000Z,All,All,0,341076,4429,280326,3404,279985,3384,341,20,15320,248,1,,5214976,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.149781867,2525483,131674
AMR,United States of America,USA,2020,28,2020-07-05T16:00:00.000Z,All,All,0,392163,5530,209172,2204,208856,2202,316,2,10142,138,0,,6178433,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.188595048,2866559,137204
AMR,United States of America,USA,2020,29,2020-07-12T16:00:00.000Z,All,All,0,466123,6675,280511,2972,280025,2966,486,6,14134,385,0,,6616645,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.003499076,3258722,143879
AMR,United States of America,USA,2020,30,2020-07-19T16:00:00.000Z,All,All,0,467754,7723,219532,2619,219036,2617,496,2,11381,347,0,,6774453,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,0.921234239,3724845,151602
AMR,United States of America,USA,2020,31,2020-07-26T16:00:00.000Z,All,All,0,430911,8181,219866,2758,219515,2755,351,3,13418,247,0,,6254856,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,0.873405413,4192599,159783
AMR,United States of America,USA,2020,32,2020-08-02T16:00:00.000Z,All,All,0,376360,7764,195487,2028,195004,2011,483,17,10317,319,0,,6077536,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,0.962644808,4623510,167547
AMR,United States of America,USA,2020,33,2020-08-09T16:00:00.000Z,All,All,0,362301,7410,199910,1910,199596,1908,314,2,9399,157,0,,6007259,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,0.873008907,4999870,174957
AMR,United States of America,USA,2020,34,2020-08-16T16:00:00.000Z,All,All,0,316292,6671,233159,2211,232755,2210,404,1,9511,266,0,,5898008,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,0.932252476,5362171,181628
AMR,United States of America,USA,2020,35,2020-08-23T16:00:00.000Z,All,All,0,294864,6355,200638,2225,200169,2225,469,0,8647,247,0,,6014097,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.000844457,5678463,187983
AMR,United States of America,USA,2020,36,2020-08-30T16:00:00.000Z,All,All,0,295113,5700,157345,1415,157090,1394,255,21,6623,168,0,,6014507,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,0.833792479,5973327,193683
AMR,United States of America,USA,2020,37,2020-09-06T16:00:00.000Z,All,All,0,246063,4972,159748,1731,159400,1730,348,1,6746,167,0,,5723830,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.140963899,6268440,198655
AMR,United States of America,USA,2020,38,2020-09-13T16:00:00.000Z,All,All,0,280749,5210,214172,2171,213610,2170,562,1,8698,263,0,,6770298,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-06-28T20:29:46.000Z,,1.085841802,6514503,203865
AMR,United States of America,USA,2020,39,2020-09-20T16:00:00.000Z,All,All,0,304849,4744,245742,2318,245097,2316,645,2,8892,277,0,,6858684,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,0.979307788,6795252,208609
AMR,United States of America,USA,2020,40,2020-09-27T16:00:00.000Z,All,All,0,298541,4699,347757,4140,337437,3991,10320,149,14419,3730,7,,6891796,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.120094057,7100101,213308
AMR,United States of America,USA,2020,41,2020-10-04T16:00:00.000Z,All,All,0,334394,4605,370772,4972,349634,4688,21138,284,15799,7815,10,,8142936,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.158812658,7398642,217913
AMR,United States of America,USA,2020,42,2020-10-11T16:00:00.000Z,All,All,0,387500,4805,416897,5738,395238,5437,21659,301,15803,8089,8,,7640761,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.159685161,7733036,222718
AMR,United States of America,USA,2020,43,2020-10-18T16:00:00.000Z,All,All,0,449378,5747,517439,6173,486252,5772,31187,401,17755,9679,8,,8610770,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.245759695,8120536,228465
AMR,United States of America,USA,2020,44,2020-10-25T16:00:00.000Z,All,All,0,559817,6067,564493,7112,525688,6501,38805,611,20689,11482,16,,8911158,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.412334745,8569914,234532
AMR,United States of America,USA,2020,45,2020-11-01T16:00:00.000Z,All,All,0,790649,7214,729582,8821,673683,8007,55899,814,26414,14981,23,,9859199,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.270057889,9129731,241746
AMR,United States of America,USA,2020,46,2020-11-08T16:00:00.000Z,All,All,0,1004170,8709,873606,10271,802997,9270,70609,1001,30668,15706,18,,11112917,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.171219017,9920380,250455
AMR,United States of America,USA,2020,47,2020-11-15T16:00:00.000Z,All,All,0,1176103,10831,904567,11161,831769,10018,72798,1143,34443,16019,24,,13008128,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,0.988933792,10924550,261286
AMR,United States of America,USA,2020,48,2020-11-22T16:00:00.000Z,All,All,0,1163088,11933,931847,12516,854011,11124,77836,1392,35792,16665,16,,11393521,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.101557234,12100653,273219
AMR,United States of America,USA,2020,49,2020-11-29T16:00:00.000Z,All,All,0,1281208,14826,1120180,13178,1025780,11485,94400,1693,40628,19074,30,,12663153,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.146478948,13263741,288045
AMR,United States of America,USA,2020,50,2020-12-06T16:00:00.000Z,All,All,0,1468878,17717,1190226,13242,1076986,11377,113240,1865,38363,17700,16,,12795952,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.03294147,14544949,305762
AMR,United States of America,USA,2020,51,2020-12-13T16:00:00.000Z,All,All,0,1517265,18871,1022697,11858,921932,10011,100765,1847,35926,15219,19,,12586044,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,0.894993294,16013827,324633
AMR,United States of America,USA,2020,52,2020-12-20T16:00:00.000Z,All,All,0,1357942,18306,945689,10941,841350,9195,104339,1746,35792,13887,18,,10715187,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.018841011,17531092,342939
AMR,United States of America,USA,2020,53,2020-12-27T16:00:00.000Z,All,All,0,1383527,19665,1259684,11741,1112350,9943,147334,1798,37376,14836,14,,10744101,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,1.206396406,18889034,362604
AMR,United States of America,USA,2021,1,2021-01-03T16:00:00.000Z,All,All,0,1669082,21531,1242964,9697,1109163,8340,133801,1357,35028,12465,21,,13032113,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,0.953200622,20272561,384135
AMR,United States of America,USA,2021,2,2021-01-10T16:00:00.000Z,All,All,0,1590970,23290,967954,7994,851941,6787,116013,1207,30012,9633,16,,12509318,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,0.794531009,21941643,407425
AMR,United States of America,USA,2021,3,2021-01-17T16:00:00.000Z,All,All,0,1264075,22522,764949,6141,659029,5165,105920,976,24381,7565,10,,11833694,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,0.844964895,23532613,429947
AMR,United States of America,USA,2021,4,2021-01-24T16:00:00.000Z,All,All,0,1068099,22242,659687,4423,560006,3784,99681,639,20320,5734,5,,11296379,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,0.803507915,24796688,452189
AMR,United States of America,USA,2021,5,2021-01-31T16:00:00.000Z,All,All,0,858226,20072,455679,3305,381978,2877,73701,428,16291,3948,4,,10512738,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,0.779852859,25864787,472261
AMR,United States of America,USA,2021,6,2021-02-07T16:00:00.000Z,All,All,0,669290,19829,392895,2141,331850,1842,61045,299,12992,2689,3,,9020900,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-07-06T20:34:50.000Z,,0.705626858,26723013,492090
AMR,United States of America,USA,2021,7,2021-02-14T16:00:00.000Z,All,All,0,472269,14501,315247,1464,261283,1263,53964,201,10253,2035,1,,8070635,,DAILY,CRF,CRF,CRF,CRF,OWID,2022-06-28T20:29:46.000Z,,0.985988917,27392303,506591
