Date,PlotID,Depth_relative,Temperature,Volumetric_water_content
2/17/2016,512,Shallow,5.080069,0.0833815
2/17/2016,111,Deep,5.044144,0.1326575
2/17/2016,311,Deep,4.993109,0.1004174
2/17/2016,411,Deep,4.984934,0.1514267
2/17/2016,611,Deep,4.972345,0.1457617
2/17/2016,212,Deep,4.216292,0.1288927
2/17/2016,332,Deep,4.098476,0.0881362
2/17/2016,132,Deep,4.088669,0.1381622
2/17/2016,612,Deep,4.088249,0.1016754
2/17/2016,312,Deep,3.663692,0.1336459
2/17/2016,512,Deep,3.559782,0.08719435
2/17/2016,532,Deep,3.255599,0.04259968
2/16/2016,622,Shallow,10.01605,0.08093802
2/16/2016,221,Shallow,9.963375,0.09134781
2/16/2016,122,Shallow,9.9511,0.1112179
2/16/2016,621,Shallow,9.694239,0.07841818
2/16/2016,422,Shallow,9.509121,0.0880988
2/16/2016,522,Shallow,9.431488,0.07542241
2/16/2016,421,Deep,9.165786,0.08399985
2/16/2016,322,Shallow,8.814922,0.08022118
2/16/2016,222,Shallow,8.634708,0.1018417
2/16/2016,321,Shallow,8.480754,0.07615577
2/16/2016,521,Deep,8.465888,0.09359283
2/16/2016,121,Deep,8.257259,0.08094458
2/16/2016,221,Deep,8.075625,0.07863729
2/16/2016,621,Deep,8.043386,0.08566648
2/16/2016,121,Shallow,8.039241,0.09354308
2/16/2016,521,Shallow,7.970481,0.1154005
2/16/2016,421,Shallow,7.852415,0.0931883
2/16/2016,321,Deep,7.807283,0.1105354
2/16/2016,422,Deep,7.706401,0.07427614
2/16/2016,322,Deep,7.668801,0.0864344
2/16/2016,132,Shallow,7.588145,0.175276
2/16/2016,131,Shallow,7.518364,0.1093605
2/16/2016,522,Deep,7.234299,0.07973099
2/16/2016,222,Deep,6.79725,0.0811373
2/16/2016,112,Shallow,6.790836,0.1218163
2/16/2016,432,Shallow,6.74237,0.09605266
2/16/2016,111,Shallow,6.71977,0.07115251
2/16/2016,511,Shallow,6.534203,0.08924811
2/16/2016,531,Shallow,6.455544,0.1361142
2/16/2016,632,Shallow,6.361995,0.1088498
2/16/2016,122,Deep,6.328922,0.1080655
2/16/2016,412,Shallow,6.318458,0.1109955
2/16/2016,622,Deep,6.267933,0.08397412
2/16/2016,212,Shallow,6.233958,0.09723518
2/16/2016,431,Shallow,6.121818,0.04952022
2/16/2016,611,Shallow,6.077426,0.09926044
2/16/2016,331,Shallow,6.076463,0.1093346
2/16/2016,532,Shallow,5.915075,0.09953959
2/16/2016,231,Shallow,5.895083,0.1026131
2/16/2016,411,Shallow,5.85232,0.1079953
2/16/2016,232,Shallow,5.834083,0.1100243
2/16/2016,211,Shallow,5.70425,0.1225581
2/16/2016,631,Shallow,5.660809,0.1432205
2/16/2016,131,Deep,5.651551,0.1113439
2/16/2016,432,Deep,5.516555,0.1112284
2/16/2016,232,Deep,5.516333,0.08644217
2/16/2016,412,Deep,5.370808,0.1212237
2/16/2016,431,Deep,5.323366,0.1126369
2/16/2016,332,Shallow,5.234491,0.1303216
2/16/2016,612,Shallow,5.232555,0.1200971
2/16/2016,312,Shallow,5.194263,0.09502837
2/16/2016,531,Deep,5.080236,0.0834211
2/16/2016,632,Deep,5.079531,0.09585584
2/16/2016,231,Deep,5.062958,0.07818309
2/16/2016,311,Shallow,4.946758,0.1084564
2/16/2016,211,Deep,4.790458,0.1029254
2/16/2016,512,Shallow,4.787218,0.09094925
2/16/2016,511,Deep,4.785329,0.1228567
2/16/2016,112,Deep,4.751736,0.1346565
2/16/2016,631,Deep,4.650955,0.1191683
2/16/2016,331,Deep,4.627336,0.12625
2/16/2016,111,Deep,4.380116,0.1353646
2/16/2016,411,Deep,4.378582,0.1546522
2/16/2016,611,Deep,4.234573,0.1483561
2/16/2016,311,Deep,4.185896,0.1028173
2/16/2016,212,Deep,3.424833,0.1310083
2/16/2016,612,Deep,3.268445,0.105463
2/16/2016,132,Deep,3.166723,0.1243685
2/16/2016,332,Deep,2.921802,0.07714172
2/16/2016,512,Deep,2.599956,0.08854174
2/16/2016,312,Deep,2.557659,0.131186
2/16/2016,532,Deep,2.037608,0.03415649
2/15/2016,622,Shallow,8.594448,0.0813915
2/15/2016,122,Shallow,8.511893,0.1112215
2/15/2016,221,Shallow,8.508125,0.09115012
2/15/2016,621,Shallow,8.219684,0.07870132
2/15/2016,422,Shallow,8.090717,0.08820638
2/15/2016,522,Shallow,8.019338,0.0748521
2/15/2016,322,Shallow,7.873975,0.07970001
2/15/2016,421,Deep,7.816105,0.08400944
2/15/2016,321,Shallow,7.605266,0.07508902
2/15/2016,521,Deep,7.40172,0.0925489
2/15/2016,222,Shallow,7.270292,0.1020417
2/15/2016,121,Deep,7.114755,0.0796809
2/15/2016,621,Deep,6.95797,0.08462076
2/15/2016,221,Deep,6.922375,0.07733212
2/15/2016,121,Shallow,6.854274,0.09292351
2/15/2016,521,Shallow,6.740198,0.1159314
2/15/2016,321,Deep,6.733246,0.10978
2/15/2016,421,Shallow,6.695484,0.09252617
2/15/2016,422,Deep,6.640683,0.07287295
2/15/2016,322,Deep,6.516188,0.08513347
2/15/2016,132,Shallow,6.185792,0.1806883
2/15/2016,522,Deep,6.096021,0.07852525
2/15/2016,131,Shallow,5.914451,0.1120332
2/15/2016,222,Deep,5.625667,0.07936182
2/15/2016,122,Deep,5.31604,0.1073491
2/15/2016,622,Deep,5.217328,0.08343865
2/15/2016,432,Shallow,5.181121,0.09971727
2/15/2016,331,Shallow,5.17428,0.1136056
2/15/2016,511,Shallow,5.051833,0.09252322
2/15/2016,111,Shallow,5.015545,0.07439946
2/15/2016,112,Shallow,5.013045,0.1282834
2/15/2016,531,Shallow,4.942683,0.1399913
2/15/2016,212,Shallow,4.83225,0.1013258
2/15/2016,412,Shallow,4.80496,0.1146544
2/15/2016,632,Shallow,4.72581,0.1128616
2/15/2016,611,Shallow,4.632062,0.103429
2/15/2016,431,Shallow,4.597022,0.05317147
2/15/2016,411,Shallow,4.486679,0.1115917
2/15/2016,231,Shallow,4.398125,0.1059854
2/15/2016,532,Shallow,4.287437,0.1051665
2/15/2016,131,Deep,4.280634,0.1064566
2/15/2016,232,Shallow,4.2615,0.1138057
2/15/2016,432,Deep,4.256349,0.1079851
2/15/2016,211,Shallow,4.220958,0.1278991
2/15/2016,332,Shallow,4.208525,0.1348403
2/15/2016,232,Deep,4.195583,0.07709844
2/15/2016,631,Shallow,4.185677,0.1520443
2/15/2016,312,Shallow,4.18356,0.1025079
2/15/2016,412,Deep,4.141242,0.1224944
2/15/2016,311,Shallow,4.063672,0.1139426
2/15/2016,431,Deep,4.059452,0.1109484
2/15/2016,531,Deep,3.780018,0.07783165
2/15/2016,632,Deep,3.741227,0.0840045
2/15/2016,231,Deep,3.703917,0.07165908
2/15/2016,511,Deep,3.570828,0.1246871
2/15/2016,112,Deep,3.557536,0.1364358
2/15/2016,612,Shallow,3.55174,0.1271082
2/15/2016,211,Deep,3.463167,0.1066758
2/15/2016,631,Deep,3.41316,0.1169032
2/15/2016,331,Deep,3.279115,0.1227011
2/15/2016,111,Deep,3.24285,0.1383679
2/15/2016,411,Deep,3.194459,0.1583999
2/15/2016,311,Deep,2.986557,0.105359
2/15/2016,611,Deep,2.892256,0.1509012
2/15/2016,212,Deep,2.261333,0.1306374
2/15/2016,512,Shallow,2.093989,0.09841185
2/15/2016,612,Deep,1.983795,0.1060738
2/15/2016,132,Deep,1.853819,0.1060028
2/15/2016,312,Deep,1.414124,0.1180215
2/15/2016,512,Deep,1.312036,0.08868699
2/15/2016,332,Deep,1.26583,0.06297316
2/15/2016,532,Deep,0.9088313,0.02962265
2/14/2016,221,Shallow,7.070708,0.09122283
2/14/2016,622,Shallow,7.061254,0.08226127
2/14/2016,521,Deep,7.037494,0.09196267
2/14/2016,422,Shallow,6.93488,0.08884928
2/14/2016,621,Shallow,6.718902,0.07936792
2/14/2016,121,Deep,6.710327,0.0790396
2/14/2016,122,Shallow,6.639261,0.1118471
2/14/2016,522,Shallow,6.579064,0.07441491
2/14/2016,221,Deep,6.530125,0.07656205
2/14/2016,621,Deep,6.516139,0.08395911
2/14/2016,321,Shallow,6.34581,0.07430839
2/14/2016,322,Shallow,6.339413,0.0793211
2/14/2016,321,Deep,6.335976,0.109627
2/14/2016,421,Deep,6.290656,0.08440096
2/14/2016,421,Shallow,6.232547,0.09234862
2/14/2016,422,Deep,6.148819,0.07161823
2/14/2016,322,Deep,6.100632,0.08405282
2/14/2016,222,Shallow,6.028375,0.1025935
2/14/2016,121,Shallow,5.742034,0.09256853
2/14/2016,522,Deep,5.653403,0.07779731
2/14/2016,521,Shallow,5.623156,0.1169913
2/14/2016,222,Deep,5.110458,0.07784405
2/14/2016,122,Deep,4.739544,0.1068974
2/14/2016,622,Deep,4.670944,0.08322035
2/14/2016,132,Shallow,4.53264,0.1881444
2/14/2016,131,Shallow,3.875159,0.1158395
2/14/2016,412,Deep,3.698985,0.1236476
2/14/2016,432,Deep,3.663303,0.09932632
2/14/2016,131,Deep,3.525142,0.09563246
2/14/2016,232,Deep,3.514208,0.06952162
2/14/2016,431,Deep,3.493835,0.1006213
2/14/2016,511,Shallow,3.490637,0.09730298
2/14/2016,111,Shallow,3.237028,0.07921348
2/14/2016,531,Shallow,3.192599,0.1458704
2/14/2016,632,Shallow,3.169866,0.1193064
2/14/2016,432,Shallow,3.165642,0.1056192
2/14/2016,411,Shallow,3.16533,0.1171087
2/14/2016,531,Deep,3.124963,0.07090557
2/14/2016,632,Deep,3.124352,0.07100787
2/14/2016,212,Shallow,3.115625,0.1067805
2/14/2016,331,Shallow,3.084201,0.1205596
2/14/2016,412,Shallow,3.026123,0.1203519
2/14/2016,231,Deep,2.982042,0.0627174
2/14/2016,231,Shallow,2.9735,0.1114838
2/14/2016,431,Shallow,2.966338,0.05790561
2/14/2016,511,Deep,2.957441,0.1268755
2/14/2016,232,Shallow,2.910417,0.119666
2/14/2016,611,Shallow,2.800227,0.1092511
2/14/2016,112,Shallow,2.773762,0.1387637
2/14/2016,631,Shallow,2.695916,0.1634953
2/14/2016,211,Shallow,2.682625,0.1362249
2/14/2016,112,Deep,2.65836,0.1382342
2/14/2016,311,Shallow,2.651707,0.1216575
2/14/2016,631,Deep,2.589273,0.1003489
2/14/2016,111,Deep,2.492167,0.141013
2/14/2016,332,Shallow,2.483417,0.141577
2/14/2016,211,Deep,2.465542,0.1122374
2/14/2016,411,Deep,2.363467,0.1616166
2/14/2016,532,Shallow,2.361814,0.1118765
2/14/2016,331,Deep,2.322617,0.1077997
2/14/2016,311,Deep,2.197944,0.1074545
2/14/2016,312,Shallow,1.874954,0.111933
2/14/2016,611,Deep,1.763216,0.1507878
2/14/2016,212,Deep,1.398917,0.1232318
2/14/2016,312,Deep,1.102896,0.1086853
2/14/2016,132,Deep,1.063231,0.08619141
2/14/2016,612,Deep,1.038727,0.09934918
2/14/2016,512,Deep,0.69122,0.08208023
2/14/2016,332,Deep,0.6803143,0.05380903
2/14/2016,532,Deep,0.6350883,0.02922801
2/14/2016,612,Shallow,0.5358162,0.129763
2/14/2016,512,Shallow,0.004633466,0.1038381
2/13/2016,122,Shallow,7.734988,0.1129594
2/13/2016,622,Shallow,7.654723,0.08335188
2/13/2016,221,Shallow,7.489875,0.09119551
2/13/2016,621,Shallow,7.387617,0.08032532
2/13/2016,522,Shallow,7.179962,0.0738696
2/13/2016,322,Shallow,6.925227,0.07869842
2/13/2016,422,Shallow,6.92409,0.08953795
2/13/2016,421,Deep,6.74726,0.08498637
2/13/2016,321,Shallow,6.527891,0.07339122
2/13/2016,521,Deep,6.526442,0.09129304
2/13/2016,121,Deep,6.143694,0.07807149
2/13/2016,222,Shallow,6.069,0.1030447
2/13/2016,621,Deep,5.943968,0.08297146
2/13/2016,221,Deep,5.90025,0.07530752
2/13/2016,321,Deep,5.712701,0.1089969
2/13/2016,421,Shallow,5.709649,0.09181268
2/13/2016,422,Deep,5.50416,0.06991995
2/13/2016,121,Shallow,5.449106,0.09205067
2/13/2016,322,Deep,5.385959,0.08257909
2/13/2016,521,Shallow,5.231887,0.1182062
2/13/2016,522,Deep,4.84871,0.07686588
2/13/2016,131,Shallow,4.561891,0.1215359
2/13/2016,222,Deep,4.363208,0.07583774
2/13/2016,132,Shallow,3.950717,0.1936802
2/13/2016,622,Deep,3.862585,0.08275601
2/13/2016,122,Deep,3.753482,0.106104
2/13/2016,212,Shallow,3.447125,0.1137395
2/13/2016,511,Shallow,3.377568,0.1042031
2/13/2016,531,Shallow,3.274577,0.1535763
2/13/2016,431,Shallow,3.253687,0.06122222
2/13/2016,111,Shallow,3.240718,0.08402522
2/13/2016,611,Shallow,3.219697,0.116489
2/13/2016,412,Shallow,3.218977,0.1277923
2/13/2016,412,Deep,2.976809,0.1215178
2/13/2016,432,Deep,2.787814,0.08270588
2/13/2016,411,Shallow,2.708154,0.1237067
2/13/2016,632,Shallow,2.617872,0.1188638
2/13/2016,631,Shallow,2.590568,0.1731246
2/13/2016,232,Deep,2.517292,0.06238331
2/13/2016,431,Deep,2.402525,0.08002536
2/13/2016,331,Shallow,2.396929,0.1265584
2/13/2016,432,Shallow,2.354355,0.1120135
2/13/2016,131,Deep,2.34568,0.07522164
2/13/2016,632,Deep,2.191659,0.05760133
2/13/2016,311,Shallow,2.183676,0.1283782
2/13/2016,531,Deep,2.028862,0.06103898
2/13/2016,232,Shallow,2.021333,0.1243425
2/13/2016,112,Shallow,1.959208,0.1414904
2/13/2016,511,Deep,1.897117,0.1241678
2/13/2016,211,Shallow,1.845,0.1429589
2/13/2016,112,Deep,1.701163,0.1384976
2/13/2016,231,Deep,1.652083,0.04860364
2/13/2016,231,Shallow,1.561042,0.1164478
2/13/2016,332,Shallow,1.509455,0.1389519
2/13/2016,411,Deep,1.49009,0.1452581
2/13/2016,631,Deep,1.450162,0.06706414
2/13/2016,111,Deep,1.396431,0.1301083
2/13/2016,211,Deep,1.332,0.1134189
2/13/2016,311,Deep,1.307559,0.09951214
2/13/2016,331,Deep,1.160348,0.0794292
2/13/2016,532,Shallow,1.123109,0.1150818
2/13/2016,611,Deep,1.071482,0.1300558
2/13/2016,312,Deep,1.055451,0.1038823
2/13/2016,212,Deep,0.940875,0.1116762
2/13/2016,132,Deep,0.8948192,0.07866514
2/13/2016,612,Deep,0.7271683,0.08106285
2/13/2016,332,Deep,0.5940608,0.04028201
2/13/2016,532,Deep,0.5741572,0.02910809
2/13/2016,512,Deep,0.5556558,0.0584752
2/13/2016,312,Shallow,0.2473711,0.1119946
2/13/2016,612,Shallow,0.1055953,0.1199276
2/13/2016,512,Shallow,0.01448028,0.09647558
2/12/2016,622,Shallow,6.434787,0.08397243
2/12/2016,122,Shallow,6.333704,0.11298
2/12/2016,221,Shallow,6.176042,0.09004336
2/12/2016,621,Shallow,6.052503,0.08049254
2/12/2016,522,Shallow,5.759297,0.0725257
2/12/2016,322,Shallow,5.623702,0.07678864
2/12/2016,422,Shallow,5.551552,0.08989482
2/12/2016,521,Deep,5.386578,0.09025003
2/12/2016,421,Deep,5.355451,0.0847801
2/12/2016,321,Shallow,5.142979,0.07186098
2/12/2016,121,Deep,4.946427,0.07706703
2/12/2016,222,Shallow,4.837958,0.1024371
2/12/2016,621,Deep,4.786023,0.08190679
2/12/2016,221,Deep,4.702333,0.07391188
2/12/2016,321,Deep,4.55481,0.108169
2/12/2016,421,Shallow,4.525461,0.09104924
2/12/2016,422,Deep,4.292182,0.067915
2/12/2016,322,Deep,4.194037,0.08130078
2/12/2016,121,Shallow,4.04472,0.09072433
2/12/2016,521,Shallow,3.714733,0.1189975
2/12/2016,522,Deep,3.642421,0.07613548
2/12/2016,222,Deep,3.216875,0.0736822
2/12/2016,131,Shallow,2.991579,0.1249163
2/12/2016,622,Deep,2.698067,0.0822619
2/12/2016,122,Deep,2.566146,0.1052663
2/12/2016,412,Deep,1.657014,0.1113093
2/12/2016,132,Shallow,1.55037,0.1882304
2/12/2016,432,Deep,1.501375,0.05552895
2/12/2016,232,Deep,1.457167,0.04930457
2/12/2016,411,Shallow,1.195988,0.1254255
2/12/2016,431,Deep,1.11879,0.05866967
2/12/2016,632,Deep,1.10136,0.04212187
2/12/2016,312,Deep,1.063441,0.1013403
2/12/2016,511,Deep,1.022042,0.1095014
2/12/2016,631,Shallow,0.9546689,0.1654694
2/12/2016,111,Deep,0.9515442,0.1146571
2/12/2016,112,Deep,0.93687,0.1282296
2/12/2016,131,Deep,0.9248243,0.0519115
2/12/2016,611,Deep,0.9190261,0.1230739
2/12/2016,411,Deep,0.912398,0.1292747
2/12/2016,132,Deep,0.8820652,0.07730497
2/12/2016,631,Deep,0.8749533,0.04931771
2/12/2016,212,Deep,0.864,0.1040743
2/12/2016,431,Shallow,0.8619546,0.04571528
2/12/2016,531,Deep,0.8303224,0.04853278
2/12/2016,531,Shallow,0.7641092,0.155879
2/12/2016,212,Shallow,0.7146667,0.1162734
2/12/2016,311,Deep,0.7057183,0.08340012
2/12/2016,612,Deep,0.6937631,0.07413325
2/12/2016,211,Deep,0.6805,0.09725757
2/12/2016,331,Deep,0.658473,0.05430333
2/12/2016,231,Deep,0.6344583,0.03627013
2/12/2016,332,Deep,0.5725321,0.03719936
2/12/2016,532,Deep,0.5639847,0.02897406
2/12/2016,512,Deep,0.5138316,0.05385264
2/12/2016,511,Shallow,0.4560431,0.1002431
2/12/2016,611,Shallow,0.3945633,0.1141948
2/12/2016,632,Shallow,0.2714473,0.09924386
2/12/2016,231,Shallow,0.263,0.106582
2/12/2016,211,Shallow,0.1966667,0.1339194
2/12/2016,311,Shallow,0.1931178,0.1280712
2/12/2016,412,Shallow,0.1528162,0.126615
2/12/2016,111,Shallow,0.1113732,0.08193733
2/12/2016,612,Shallow,0.07921486,0.1046162
2/12/2016,532,Shallow,0.04125083,0.09525534
2/12/2016,512,Shallow,0.02395306,0.07381481
2/12/2016,312,Shallow,-0.01353555,0.08843004
2/12/2016,332,Shallow,-0.01535666,0.1224185
2/12/2016,331,Shallow,-0.02369445,0.1167502
2/12/2016,112,Shallow,-0.03164443,0.1257865
2/12/2016,432,Shallow,-0.167329,0.1021378
2/12/2016,232,Shallow,-0.2559583,0.110424
2/11/2016,622,Shallow,4.957784,0.08446996
2/11/2016,122,Shallow,4.831698,0.1125009
2/11/2016,621,Shallow,4.660008,0.08015468
2/11/2016,221,Shallow,4.571875,0.08809252
2/11/2016,522,Shallow,4.303692,0.07107328
2/11/2016,521,Deep,4.246281,0.08944037
2/11/2016,322,Shallow,4.190203,0.0740601
2/11/2016,422,Shallow,4.079424,0.09042893
2/11/2016,421,Deep,3.824353,0.08394651
2/11/2016,121,Deep,3.744265,0.07635047
2/11/2016,321,Shallow,3.736588,0.07043557
2/11/2016,621,Deep,3.606419,0.08106455
2/11/2016,221,Deep,3.566042,0.07269083
2/11/2016,222,Shallow,3.481792,0.1002761
2/11/2016,321,Deep,3.448581,0.1074635
2/11/2016,421,Shallow,3.3114,0.0903301
2/11/2016,322,Deep,3.112723,0.08046027
2/11/2016,422,Deep,3.104692,0.06568679
2/11/2016,121,Shallow,2.697493,0.08908945
2/11/2016,522,Deep,2.470632,0.07565193
2/11/2016,521,Shallow,2.337078,0.1193481
2/11/2016,222,Deep,2.073583,0.07279886
2/11/2016,122,Deep,1.59176,0.1047554
2/11/2016,622,Deep,1.577333,0.08180355
2/11/2016,132,Shallow,1.482618,0.1664871
2/11/2016,312,Deep,1.067458,0.1000029
2/11/2016,232,Deep,1.008667,0.0401007
2/11/2016,111,Deep,0.9797083,0.1117805
2/11/2016,511,Deep,0.9420795,0.1045893
2/11/2016,611,Deep,0.9277362,0.122413
2/11/2016,432,Deep,0.9220636,0.0310175
2/11/2016,411,Deep,0.892911,0.1269787
2/11/2016,631,Deep,0.891535,0.03514206
2/11/2016,412,Deep,0.8840426,0.1036729
2/11/2016,212,Deep,0.8702917,0.1011936
2/11/2016,132,Deep,0.8659131,0.07613289
2/11/2016,632,Deep,0.794883,0.03757195
2/11/2016,431,Deep,0.7893887,0.04883805
2/11/2016,131,Deep,0.7380064,0.04830504
2/11/2016,531,Deep,0.7029935,0.03938707
2/11/2016,612,Deep,0.676406,0.07198924
2/11/2016,211,Deep,0.6732083,0.08614785
2/11/2016,311,Deep,0.6545009,0.07885087
2/11/2016,331,Deep,0.6455508,0.04981965
2/11/2016,112,Deep,0.633151,0.1112901
2/11/2016,231,Deep,0.6155833,0.03226718
2/11/2016,532,Deep,0.5576378,0.02893695
2/11/2016,332,Deep,0.5481862,0.03670034
2/11/2016,512,Deep,0.4860196,0.05360667
2/11/2016,211,Shallow,0.1635,0.1160854
2/11/2016,131,Shallow,0.1522806,0.1117593
2/11/2016,411,Shallow,0.09709848,0.1161543
2/11/2016,412,Shallow,0.0449118,0.1152672
2/11/2016,311,Shallow,0.03374987,0.1195801
2/11/2016,111,Shallow,-0.007530272,0.0709321
2/11/2016,612,Shallow,-0.01100069,0.09836683
2/11/2016,532,Shallow,-0.01736736,0.0811965
2/11/2016,212,Shallow,-0.03745833,0.1125072
2/11/2016,112,Shallow,-0.06031416,0.117836
2/11/2016,332,Shallow,-0.06872723,0.1088336
2/11/2016,512,Shallow,-0.07100139,0.06131359
2/11/2016,331,Shallow,-0.07855292,0.1025774
2/11/2016,611,Shallow,-0.09054597,0.1023116
2/11/2016,431,Shallow,-0.09334887,0.03397634
2/11/2016,632,Shallow,-0.1210951,0.08862417
2/11/2016,231,Shallow,-0.15875,0.09185857
2/11/2016,631,Shallow,-0.1588529,0.1340071
2/11/2016,511,Shallow,-0.1711432,0.08789107
2/11/2016,531,Shallow,-0.1715996,0.1396689
2/11/2016,312,Shallow,-0.1756265,0.07825271
2/11/2016,432,Shallow,-0.2086097,0.0882504
2/11/2016,232,Shallow,-0.2690417,0.09291276
2/10/2016,622,Shallow,3.550708,0.08396492
2/10/2016,122,Shallow,3.347425,0.1097135
2/10/2016,621,Shallow,3.231796,0.07862821
2/10/2016,221,Shallow,3.117333,0.08539192
2/10/2016,522,Shallow,3.01699,0.0696864
2/10/2016,521,Deep,2.97812,0.0888492
2/10/2016,322,Shallow,2.91271,0.07099635
2/10/2016,121,Deep,2.412253,0.07583183
2/10/2016,321,Shallow,2.403113,0.06861009
2/10/2016,422,Shallow,2.295797,0.09021126
2/10/2016,621,Deep,2.254848,0.08053906
2/10/2016,221,Deep,2.2165,0.07192547
2/10/2016,321,Deep,2.204183,0.106763
2/10/2016,421,Deep,2.200638,0.08116926
2/10/2016,421,Shallow,2.04398,0.0897654
2/10/2016,422,Deep,1.818558,0.0641175
2/10/2016,322,Deep,1.773464,0.07987496
2/10/2016,222,Shallow,1.742458,0.09346212
2/10/2016,132,Shallow,1.540056,0.1369555
2/10/2016,522,Deep,1.28553,0.07524603
2/10/2016,222,Deep,1.068833,0.07234869
2/10/2016,312,Deep,1.067358,0.09916524
2/10/2016,111,Deep,1.02731,0.1118458
2/10/2016,511,Deep,0.9893553,0.1042778
2/10/2016,232,Deep,0.96825,0.03823096
2/10/2016,611,Deep,0.9600459,0.122389
2/10/2016,631,Deep,0.9426185,0.03241837
2/10/2016,411,Deep,0.9254883,0.1271594
2/10/2016,432,Deep,0.9244737,0.02796022
2/10/2016,212,Deep,0.88175,0.1003824
2/10/2016,132,Deep,0.8585756,0.07502958
2/10/2016,412,Deep,0.8406951,0.1021538
2/10/2016,122,Deep,0.8265615,0.1044706
2/10/2016,431,Deep,0.8035385,0.04712862
2/10/2016,632,Deep,0.7881795,0.03683113
2/10/2016,121,Shallow,0.7846273,0.0856446
2/10/2016,131,Deep,0.7783997,0.04625597
2/10/2016,531,Deep,0.7487662,0.03566225
2/10/2016,211,Deep,0.7075417,0.0845991
2/10/2016,311,Deep,0.685755,0.07820494
2/10/2016,331,Deep,0.6768327,0.04884235
2/10/2016,231,Deep,0.66225,0.03093189
2/10/2016,612,Deep,0.6590571,0.07071997
2/10/2016,622,Deep,0.6300836,0.08162134
2/10/2016,112,Deep,0.6107037,0.1056731
2/10/2016,532,Deep,0.5656269,0.02885675
2/10/2016,332,Deep,0.5455378,0.0361426
2/10/2016,512,Deep,0.4624213,0.05349058
2/10/2016,521,Shallow,0.4341604,0.1132222
2/10/2016,211,Shallow,0.08816667,0.1081614
2/10/2016,212,Shallow,0.05845833,0.100101
2/10/2016,311,Shallow,0.02647958,0.108796
2/10/2016,411,Shallow,-0.03210542,0.1057781
2/10/2016,611,Shallow,-0.05952584,0.09086151
2/10/2016,612,Shallow,-0.06043375,0.09869084
2/10/2016,631,Shallow,-0.07469667,0.1163782
2/10/2016,532,Shallow,-0.07623722,0.07675979
2/10/2016,412,Shallow,-0.1065733,0.1042524
2/10/2016,632,Shallow,-0.1077327,0.08908976
2/10/2016,531,Shallow,-0.1255589,0.123287
2/10/2016,331,Shallow,-0.1281138,0.09548566
2/10/2016,511,Shallow,-0.1768715,0.08158575
2/10/2016,112,Shallow,-0.1806225,0.1156946
2/10/2016,431,Shallow,-0.1835829,0.0286415
2/10/2016,131,Shallow,-0.1974482,0.09732422
2/10/2016,312,Shallow,-0.2088186,0.07871655
2/10/2016,111,Shallow,-0.2124183,0.0623791
2/10/2016,432,Shallow,-0.2238836,0.08451351
2/10/2016,332,Shallow,-0.2514124,0.1022684
2/10/2016,232,Shallow,-0.2638333,0.08844184
2/10/2016,231,Shallow,-0.3308333,0.08279285
2/10/2016,512,Shallow,-0.3790046,0.0609547
2/9/2016,322,Shallow,1.633393,0.06810096
2/9/2016,622,Shallow,1.61694,0.07819383
2/9/2016,132,Shallow,1.58092,0.1271865
2/9/2016,521,Deep,1.49788,0.08839584
2/9/2016,621,Shallow,1.479658,0.07038784
2/9/2016,122,Shallow,1.392656,0.09468597
2/9/2016,522,Shallow,1.149415,0.06066047
2/9/2016,111,Deep,1.089026,0.1122989
2/9/2016,312,Deep,1.0707,0.09827196
2/9/2016,221,Shallow,1.064792,0.0726138
2/9/2016,511,Deep,1.057486,0.1046683
2/9/2016,611,Deep,1.010765,0.122699
2/9/2016,631,Deep,1.010546,0.03108867
2/9/2016,221,Deep,1.004875,0.07126044
2/9/2016,232,Deep,0.994625,0.03762928
2/9/2016,421,Shallow,0.9927918,0.08952867
2/9/2016,121,Deep,0.9798836,0.07543093
2/9/2016,411,Deep,0.9748652,0.1276635
2/9/2016,432,Deep,0.9635617,0.02716616
2/9/2016,621,Deep,0.918149,0.08029502
2/9/2016,212,Deep,0.8985,0.1000141
2/9/2016,412,Deep,0.8906103,0.1023164
2/9/2016,321,Deep,0.8854145,0.1063312
2/9/2016,132,Deep,0.879281,0.07409075
2/9/2016,431,Deep,0.8722813,0.04588516
2/9/2016,131,Deep,0.8518418,0.04411651
2/9/2016,632,Deep,0.8341836,0.03628285
2/9/2016,531,Deep,0.8103164,0.03446274
2/9/2016,422,Deep,0.7759297,0.06385225
2/9/2016,211,Deep,0.7515833,0.08459027
2/9/2016,231,Deep,0.7414583,0.03000197
2/9/2016,331,Deep,0.737665,0.04784639
2/9/2016,311,Deep,0.72665,0.07792945
2/9/2016,321,Shallow,0.7168469,0.06365103
2/9/2016,222,Deep,0.6823333,0.07232108
2/9/2016,612,Deep,0.6524214,0.07033558
2/9/2016,522,Deep,0.6520268,0.07522609
2/9/2016,112,Deep,0.6300494,0.1054115
2/9/2016,322,Deep,0.6100338,0.07960869
2/9/2016,532,Deep,0.5876278,0.02881029
2/9/2016,422,Shallow,0.5729438,0.07859969
2/9/2016,332,Deep,0.5709586,0.0354517
2/9/2016,512,Deep,0.4453845,0.0533492
2/9/2016,122,Deep,0.4352401,0.1045419
2/9/2016,421,Deep,0.4321705,0.06639167
2/9/2016,622,Deep,0.3238321,0.08170429
2/9/2016,211,Shallow,0.1112917,0.1076701
2/9/2016,311,Shallow,0.04481348,0.1005448
